Dim_cm2,Date,Style_encoded,Artist_encoded,Medium_encoded,Cluster
3087.63,1964,4,197,3391,1
3087.63,1964,4,2925,3391,2
4773.0,1969,4,3361,4336,0
1371.12,1915,1,1715,1405,1
4339.6,1981,5,1436,1197,1
3261.36,1984,5,3415,3918,2
4389.18,1982,5,1586,4459,0
15756.0,1972,4,2272,336,2
480.0,1948,2,2117,1387,2
475.02,1893,3,3293,2778,2
1720.0,1997,5,1591,1803,1
1680.7,1999,5,759,4508,0
2870.2,1893,3,1313,2549,1
2302.8,1930,8,1798,2549,2
2156.0,1918,1,799,2618,1
2149.2,1918,1,799,2617,1
3213.76,1914,1,799,1230,1
3207.12,1914,1,799,1230,1
1772.06,1914,1,799,1230,1
356.4,1914,1,799,1230,1
389.4,1914,1,799,1230,1
323.36,1914,1,799,1230,1
9200.0,1985,5,2101,4336,0
1989.0,1987,5,374,1408,1
422.0,1955,2,1842,2527,1
8399.6,1991,5,2980,2549,2
952.77,1893,3,1313,2712,1
2135.56,1895,3,2657,2549,2
600.0,1900,3,918,1349,1
2308.5,1929,8,1798,2549,2
2860.0,1969,4,973,5306,0
18156.0,1978,4,2404,1197,2
5087.6,1979,4,1631,1256,1
1964.16,1983,5,1763,2580,2
451.2,1948,2,2117,1362,2
440.0,1948,2,2117,1390,2
2548.0,1922,8,2343,5306,0
7300.0,1999,5,1415,4336,0
954.72,1893,3,1313,2712,1
816.0,1900,3,1308,1456,1
2297.1,1929,8,1798,2549,2
4665.0,1962,4,2603,2527,2
217.5,1940,2,2477,4481,0
491.4,1940,2,2477,4481,0
442.5,1940,2,2477,4330,0
25861.15,1988,5,2946,3926,0
30580.0,1993,5,554,4336,0
1847.85,1931,8,1240,4098,0
4794.0,1999,5,3337,4568,0
2435.81,1920,8,802,3381,1
1065.78,1893,3,1313,2549,1
739.53,1948,2,1310,2549,1
3278.43,1969,4,973,2549,1
13899.05,1975,4,2946,2549,2
23034.9,1978,4,207,2765,1
21884.85,1982,5,986,1405,1
6850.8,1986,5,1370,1561,1
4415.6,1987,5,2728,2549,2
408.0,1949,2,2117,1344,2
1221.8,1990,5,1891,4504,0
1071.36,1893,3,1313,2549,1
1678.5,1918,1,534,5306,0
3732.3,1969,4,973,5306,0
822.25,1889,3,2564,2671,2
780.84,1865,6,2564,1456,2
5449.5,1963,4,2777,5306,0
1434.24,1945,2,2603,2549,2
3232.5,1981,5,1690,2704,1
417.5,1947,2,2117,1388,2
883.3,1895,3,1313,2549,1
398.4,1887,3,2564,2671,2
6411.36,1973,4,1941,4485,0
1744.08,1945,2,2603,2549,2
3187.2,1894,3,493,2549,1
3756.78,1985,5,627,2753,1
751.2,1945,2,25,1408,1
1939.08,1938,8,971,2549,1
1838.4,1919,1,2168,5306,0
1640.45,1895,3,1313,2549,1
680.96,1944,2,951,5362,0
771.98,1887,3,2564,2671,2
3944.0,1963,4,3458,1581,2
1456.32,1945,2,2603,2549,2
724.8,1923,8,568,2541,1
425.0,1948,2,2117,1405,2
877.92,1924,8,2005,5306,0
2684.0,1942,2,2064,2527,2
1511.64,1918,1,2168,5306,0
2009.4,1895,3,1313,2549,1
2596.5,1927,8,2603,1405,2
1417.5,1888,3,2564,3272,2
3251.49,1953,2,2060,2549,2
3923.64,1974,4,3043,2549,2
18632.5,1984,5,2066,4907,0
415.0,1947,2,2117,1388,2
1662.5,1935,8,2064,2527,2
1026.72,1899,3,1313,2549,1
3286.8,1946,2,2603,2549,2
1844.04,1890,3,2564,2671,2
444.15,1904,3,884,5306,0
8718.12,1975,4,3509,2549,2
2082.78,1945,2,2603,2549,2
2085.52,1912,1,3226,1405,2
4237.5,1982,5,3574,1408,2
44899.4,1998,5,948,4336,0
1445.4,1896,3,2564,2643,2
1616.8,1896,3,1313,2549,1
3189.9,1948,2,2603,2549,2
825.0,1949,2,2245,1211,2
1704.08,1904,3,2564,2643,2
3022.86,1959,2,268,2796,1
3893.51,1972,4,1129,4336,0
1854.6,1946,2,2603,2549,2
4077.0,1962,4,2942,2549,2
420.0,1948,2,2117,1645,2
4643.8,1993,5,374,156,1
1652.0,1942,2,1797,5439,0
1778.55,1898,3,1313,2549,1
580.5,1910,1,2603,1405,2
2914.01,1898,3,1495,2715,1
1879.35,1946,2,2603,2549,2
8780.4,1980,5,2721,2549,2
427.5,1948,2,2117,1344,2
607.6,1998,5,527,4079,0
1423.3,1896,3,2564,2643,2
2029.9,1942,2,192,1209,1
1271.0,1919,1,2168,5306,0
1304.92,1897,3,1313,2549,1
2671.8,1909,1,2603,1197,2
813.96,1947,2,1475,1405,1
3945.06,1933,8,1112,2549,1
6151.6,1959,2,2460,230,2
3278.06,1965,4,1618,2549,1
11086.82,1977,4,2946,4356,0
2671.32,1931,8,2993,1197,2
1219.8,1942,2,192,1624,1
2640.0,1943,2,2805,2549,2
1132.45,1897,3,1313,2549,1
2165.94,1950,2,1250,2549,1
3170.16,1965,4,1618,2549,1
3556.0,1978,4,2947,2549,2
7800.44,1985,5,1719,2568,1
319.0,1948,2,2117,1344,2
808.22,1890,3,2564,4160,0
3311.0,1939,8,1796,2549,2
263.31,1897,3,1313,2549,1
1030.24,1939,8,3206,2549,2
9521.52,1991,5,3215,5306,0
1064.26,1997,5,3210,2659,2
2044.35,1894,3,1313,2549,1
3271.86,1948,2,1642,2549,1
1281.32,1929,8,2635,5306,0
590.87,1961,4,3030,1477,2
4286.04,1969,4,973,2549,1
12861.6,1988,5,2032,4336,0
4300.8,1989,5,264,2755,1
1525.0,1988,5,2958,2598,2
1795.5,1972,4,1383,4336,0
2096.12,1893,3,1313,2549,1
2124.36,1948,2,1642,2549,1
549.02,1915,1,2603,1381,2
3326.4,1959,2,72,2549,1
3276.54,1969,4,973,2549,1
1611.72,1974,4,2020,1489,2
364.8,1945,2,2117,1645,2
3736.5,1990,5,2032,4336,0
4898.4,1990,5,2132,1405,2
497.35,1992,5,551,1803,1
2450.25,1959,2,2161,5306,0
1061.2,1894,3,1313,2549,1
4250.4,1958,2,1252,2549,1
1814.24,1969,4,1861,1486,2
4275.18,1980,5,1618,225,1
314.4,1948,2,2117,1387,2
2991.36,1990,5,993,5306,0
183.21,1938,8,3572,1405,2
1649.77,1908,1,835,1493,1
1390.03,1963,4,2777,5306,0
4312.92,1972,4,1910,170,2
3429.0,1985,5,2935,5306,0
420.0,1946,2,2117,1350,2
425.5,1991,5,3262,4198,0
2708.6,1991,5,3262,3370,2
1420.16,1893,3,2564,2671,2
890.56,1933,8,2760,2743,2
1144.32,1937,8,2986,1344,2
2169.1,1895,3,1313,2549,1
3928.21,1948,2,1269,1376,1
827.31,1949,2,2245,215,2
812.5,1926,8,1105,2549,1
1561.5,1962,4,2734,1408,2
3571.24,1978,4,2947,2549,2
4596.08,1980,5,481,2549,1
2424.9,1908,1,835,1643,1
7393.2,1984,5,1838,5306,0
377.0,1948,2,2117,1357,2
542.34,1889,3,2564,2549,2
1675.58,1924,8,2591,4117,0
1646.04,1924,8,2591,1578,2
1621.68,1924,8,2591,1578,2
1614.72,1924,8,2591,1500,2
1652.0,1924,8,2591,1458,2
1659.1,1924,8,2591,1577,2
1645.0,1924,8,2591,1577,2
1650.77,1924,8,2591,187,2
1626.2,1924,8,2591,1577,2
1652.0,1924,8,2591,1577,2
1997.64,1898,3,1313,2549,1
3547.06,1978,4,2947,2549,2
2078.7,1976,4,3,1197,1
8532.0,1985,5,2074,3920,0
221.0,1948,2,2117,1478,2
7657.7,1997,5,461,1640,1
2828.7,1893,3,2564,2643,2
2844.84,1942,2,2934,2549,2
1667.25,1898,3,1313,2549,1
652.08,1948,2,496,5303,0
835.78,1930,8,3386,1197,2
886.4,1896,3,3292,1405,2
167.99,1856,6,2978,1405,2
3531.06,1978,4,2947,2549,2
5255.31,1983,5,1510,2751,1
2011.6,1975,4,1440,1405,1
377.2,1947,2,2117,1388,2
1487.36,1888,3,1495,1542,1
1843.7,1899,3,1313,2549,1
1205.28,1925,8,189,1405,1
796.25,1930,8,1642,2549,2
1341.99,1933,8,2110,1408,2
69.76,1857,6,2978,1405,2
4129.2,1973,4,2450,1408,2
3578.27,1978,4,2947,2549,2
8342.75,1979,4,310,1783,1
15316.56,1984,5,3215,2751,2
691.2,1962,4,2737,2549,2
410.0,1947,2,2117,1405,2
1218.82,1943,2,2064,2540,2
3807.0,1898,3,1313,2549,1
2412.0,1948,2,2603,2781,2
2982.0,1952,2,1980,5375,0
891.8,1911,1,1774,1259,1
646.8,1854,6,2978,2549,2
3522.96,1978,4,2947,2549,2
4248.8,1984,5,3215,2549,2
828.3,1985,5,2737,1551,2
1570.8,1978,4,3200,4138,0
2633.2,1987,5,3415,2678,2
452.5,1948,2,2117,1344,2
2548.0,1980,5,819,3453,1
2548.0,1980,5,819,4529,0
2079.48,1897,3,1313,2549,1
1712.88,1908,1,3220,1405,2
350.45,1861,6,2978,1486,2
16900.2,1984,5,2876,4351,0
6311.25,1938,8,703,2527,1
3477.0,1977,4,1886,1408,2
424.19,1969,4,2117,4326,0
1782.1,1900,3,1313,2549,1
662.18,1899,3,1475,2549,1
3480.0,1952,2,1980,5375,0
2168.1,1895,3,782,1213,1
152.0,1861,6,2978,1405,2
1064.0,1895,3,903,2549,1
7972.2,1973,4,1059,2549,1
3164.1,1978,4,1509,1586,1
9505.51,1987,5,1510,170,1
1217.3,1939,8,2445,1197,2
1998.1,1991,5,3023,2595,2
4294.0,1939,8,2603,1408,2
3251.94,1895,3,1313,2549,1
120.56,1861,6,2978,1486,2
3291.48,1965,4,1825,1631,2
7677.25,1973,4,1059,2549,1
8504.4,1978,4,1510,2549,1
5523.63,1984,5,2452,2549,2
588.0,1986,5,1003,2549,1
5156.8,1987,5,2153,4336,0
1373.88,1978,4,2117,4302,0
5637.6,1967,4,1548,2549,1
2659.27,1895,3,1313,2549,1
1361.7,1899,3,1475,170,1
2708.55,1919,1,2123,3411,0
1760.0,1961,4,2735,1442,2
866.14,1912,1,2168,1405,2
3629.17,1969,4,1618,2549,1
5621.48,1983,5,601,2556,1
588.0,1986,5,1003,2549,1
7796.89,1988,5,2375,156,2
403.2,1900,3,2564,2549,2
2133.6,1899,3,1313,2549,1
330.04,1896,3,1475,2549,1
1399.11,1868,6,2978,2549,2
785.0,1918,1,2168,5306,0
4549.71,1973,4,1289,5306,0
4261.6,1985,5,2375,156,2
588.0,1986,5,1003,2549,1
364.65,1974,4,2117,1405,2
3993.2,1975,4,3227,2549,2
810.73,1898,3,2564,2549,2
2658.0,1942,2,2602,2744,2
2758.8,1896,3,1313,2549,1
2852.0,1896,3,1313,4578,0
2875.0,1896,3,1313,2549,1
2853.34,1896,3,1313,2549,1
2515.73,1890,3,1475,1405,1
726.57,1880,3,2978,1405,2
678.5,1918,1,2168,5306,0
3111.22,1973,4,1289,2549,1
3250.0,1990,5,2117,1344,2
4292.19,1993,5,2946,3944,0
904.5,1943,2,134,2525,1
1117.2,1900,3,2340,2862,2
1234.8,1898,3,1313,4225,0
2816.1,1899,3,1475,156,1
976.8,1915,1,3446,1405,2
2427.75,1893,3,2650,2604,2
750.46,1880,3,2978,1486,2
4322.47,1972,4,2499,2549,2
1437.8,1978,4,245,1405,1
6415.68,1984,5,2958,2746,2
745.8,1985,5,461,2549,1
4741.36,1987,5,2132,1405,2
3250.0,1990,5,2117,1389,2
1927.8,1888,3,2564,2671,2
2039.67,1896,3,1313,3415,1
2001.52,1896,3,1313,3415,1
2034.25,1896,3,1313,3415,1
2081.19,1896,3,1313,3433,1
2130.6,1896,3,1313,3415,1
1989.0,1896,3,1313,3415,1
2064.0,1896,3,1313,3415,1
2025.16,1896,3,1313,3415,1
2033.04,1896,3,1313,3415,1
2057.66,1896,3,1313,3415,1
1998.15,1896,3,1313,3415,1
1041.52,1941,2,1475,1197,1
1662.08,1916,1,2347,3347,0
567.0,1915,1,3446,1405,2
1500.72,1952,2,106,2751,1
493.83,1880,3,2978,1405,2
2895.2,1953,2,3185,1368,2
3448.12,1918,1,2168,5306,0
3180.1,1955,2,1105,2692,1
3326.4,1957,2,1252,2549,1
742.5,1985,5,461,2549,1
1047.1,1987,5,1126,1197,1
3250.0,1990,5,2117,1344,2
5286.6,1993,5,3215,5306,0
3855.3,1998,5,1414,1405,1
773.64,1898,3,2564,2549,2
2646.0,1941,2,134,2549,1
810.73,1930,8,1475,1405,1
1271.0,1920,8,941,2549,1
1016.4,1893,3,2657,2716,2
977.26,1883,3,2978,1405,2
672.6,1919,1,2168,5306,0
3902.29,1970,4,2903,2439,2
4318.71,1972,4,200,3905,1
3958.2,1978,4,1366,3904,0
745.8,1985,5,461,2549,1
1064.0,1987,5,1126,1197,1
5280.0,1993,5,3215,5306,0
1086.8,1890,3,2564,2671,2
362.08,1938,8,2603,1473,2
138.99,1840,7,2978,1405,2
1009.36,1924,8,2168,5306,0
3298.59,1969,4,1618,2549,1
6925.77,1981,5,2946,2549,2
1072.8,1940,2,2720,1405,2
1061.2,1987,5,1126,1197,1
4200.0,1990,5,1988,1540,2
4215.0,1990,5,1988,1540,2
6311.9,1999,5,3124,4336,0
1194.97,1932,8,1475,1344,1
1174.1,1932,8,1475,1456,1
5732.24,1960,4,3062,2549,2
3340.5,1965,4,1289,2549,1
2175.44,1975,4,1645,1408,1
8863.8,1981,5,2946,3906,0
7248.19,1985,5,2877,170,2
8568.0,1998,5,2271,1481,2
1621.75,1947,2,640,2549,1
2204.14,1963,4,3561,2431,2
5814.5,1978,4,1645,1408,1
1010.1,1949,2,883,1405,1
350.45,1994,5,734,4545,0
999.18,1924,8,3372,4070,2
999.18,1924,8,2342,2602,2
993.72,1894,3,1313,2602,1
985.5,1924,8,62,2602,1
1012.92,1922,8,1308,2602,1
2389.6,1893,3,1317,2751,1
1610.28,1947,2,640,2549,1
6384.69,1972,4,1713,4336,0
9215.0,1978,4,3203,2593,2
4496.84,1978,4,2020,2580,2
995.3,1952,2,883,1405,1
5292.5,1987,5,647,4693,0
3420.0,1997,5,3337,4005,0
694.86,1930,8,2603,1405,2
1665.0,1918,1,2347,3347,0
2557.5,1944,2,640,2549,1
1893.6,1963,4,3561,2549,2
4656.2,1965,4,2603,2527,2
939.4,1973,4,33,3287,1
7716.4,1972,4,738,4563,0
1743.7,1907,1,874,2549,1
2512.4,1999,5,982,5385,0
1487.2,1930,8,2603,1405,2
1186.86,1927,8,2196,1405,2
2132.9,1962,4,3561,2724,2
4884.32,1965,4,400,4387,0
6580.0,1970,4,2639,2549,2
7697.34,1967,4,1642,1574,1
1664.64,1978,4,2617,4173,0
648.6,1938,8,2203,1408,2
24780.24,1978,4,1595,4032,0
992.02,1921,8,2123,1405,2
6823.1,1998,5,2182,2549,2
4552.0,1999,5,3013,1405,2
1496.0,1931,8,2603,1405,2
646.95,1919,1,2642,2549,2
6618.68,1965,4,331,1442,1
9812.95,1971,4,2942,2549,2
1472.72,1904,3,1475,1197,1
806.4,1938,8,2203,1408,2
984.31,1921,8,2123,1405,2
8817.3,1998,5,819,2646,1
1353.79,1932,8,3386,1197,2
1478.4,1931,8,2603,1197,2
1499.41,1950,2,193,2746,1
550.08,1949,2,246,1628,1
667.0,1922,8,2642,2549,2
561.69,1961,4,2574,1309,2
6341.72,1972,4,727,2549,1
14031.05,1983,5,3509,1561,2
14654.4,1988,5,2333,3457,0
14654.4,1988,5,2333,4532,0
14675.7,1988,5,2333,3457,0
14611.8,1988,5,2333,3457,0
972.82,1921,8,2123,1405,2
3596.0,1998,5,820,2705,1
4233.2,1999,5,2880,4476,0
1491.6,1931,8,2603,1405,2
822.96,1906,1,782,1197,1
826.88,1950,2,246,1628,1
363.4,1912,1,2642,2549,2
1429.92,1925,8,769,5306,0
1309.28,1961,4,2574,1305,2
4416.93,1970,4,1548,2549,1
4610.1,1970,4,2997,4311,0
4891.0,1985,5,1603,2549,1
4362.4,1982,5,1642,1405,1
3437.4,1989,5,461,1197,1
6850.8,1966,4,261,2549,1
9312.25,1987,5,197,4102,0
797.04,1912,1,2642,2549,2
1478.4,1931,8,2603,1405,2
611.01,1951,2,246,1628,1
3260.0,1954,2,127,2549,1
2857.5,1943,2,2574,1302,2
562.56,1969,4,1548,1408,1
4243.1,1970,4,2081,1408,2
412.09,1976,4,431,3398,1
412.09,1976,4,727,3398,1
412.09,1977,4,3314,3398,2
412.09,1976,4,1660,3398,0
412.09,1977,4,624,3398,1
412.09,1976,4,554,3398,1
406.0,1976,4,310,3398,1
412.09,1976,4,3165,3398,2
412.09,1976,4,2935,3398,2
412.09,1976,4,3227,3398,2
784.0,1976,4,33,3398,1
5554.3,1985,5,1603,2549,1
4278.4,1945,2,2603,1473,2
1086.8,1989,5,2730,1197,2
1561.6,1964,4,649,4085,0
1249.49,1905,1,2642,1456,2
1478.4,1931,8,2603,1405,2
572.88,1894,3,252,5306,0
4518.25,1969,4,2768,3317,2
4272.8,1976,4,1832,4447,0
1291.08,1944,2,1759,5306,0
2553.6,1972,4,3149,4542,0
777.6,1915,1,2642,1405,2
1530.0,1931,8,2603,1405,2
3762.78,1972,4,3097,2564,2
4371.9,1976,4,1832,2549,2
1166.4,1934,8,1759,5306,0
5331.2,1971,4,3149,4005,0
2700.0,1980,5,1917,4019,0
635.1,1921,8,2642,2549,2
1458.6,1931,8,2603,1197,2
2700.0,1899,3,2336,2549,2
802.75,1894,3,1031,5306,0
3160.52,1970,4,2249,1405,2
9779.85,1983,5,1200,5306,0
1186.1,1911,1,2642,1197,2
1523.2,1932,8,2603,1197,2
812.5,1893,3,1031,5306,0
590.1,1922,8,2544,2549,2
2556.63,1970,4,1111,4336,0
2904.0,1971,4,1134,4349,0
2204.8,1952,2,1254,4487,0
1482.8,1933,8,2603,1405,2
268.96,1947,2,11,4586,0
642.6,1934,8,1475,1405,1
2560.22,1970,4,1952,4005,0
7951.24,1976,4,1618,4650,0
1683.3,1985,5,1892,4336,0
1216.0,1998,5,3534,506,2
1509.6,1933,8,2603,1405,2
334.73,1947,2,11,4586,0
795.6,1926,8,1191,1405,1
1710.0,1922,8,2597,2549,2
1450.89,1950,2,2451,2545,2
2560.22,1970,4,1952,4008,0
1656.0,1998,5,1733,4081,0
1501.77,1933,8,2603,1405,2
4942.54,1902,3,782,2549,1
3311.45,1965,4,2249,2549,2
2554.63,1970,4,1952,4005,0
8202.02,1977,4,2404,1571,2
4267.5,1983,5,2857,3919,0
805.71,1914,1,2564,1456,2
1002.7,1927,8,1563,4074,0
985.5,1927,8,1563,4685,0
1501.77,1933,8,2603,1405,2
1357.8,1920,8,2642,2549,2
986.9,1897,3,1261,1405,1
2554.63,1970,4,1952,4014,0
3294.06,1964,4,648,1408,1
41166.0,1983,5,1884,2527,2
6272.16,1980,5,100,156,1
1482.8,1933,8,2603,1405,2
2837.68,1881,3,2359,1432,2
2835.0,1881,3,2359,4178,0
2841.3,1881,3,2359,1535,2
2837.68,1881,3,2359,1535,2
2160.3,1956,2,2603,1405,2
2937.0,1962,4,1810,5306,0
8985.6,1973,4,827,2694,1
8964.8,1973,4,827,2694,1
8964.8,1973,4,827,2700,1
8956.18,1973,4,827,2700,1
8956.18,1973,4,827,2700,1
8956.18,1973,4,827,2700,1
8985.6,1973,4,827,2694,1
8964.8,1973,4,827,2700,1
8966.57,1973,4,827,2694,1
8975.2,1973,4,827,2694,1
8956.18,1973,4,827,2694,1
8985.6,1973,4,827,2694,1
8985.6,1973,4,827,2694,1
8966.57,1973,4,827,2694,1
8964.8,1973,4,827,2694,1
1098.0,1910,1,884,1197,1
16717.06,1990,5,3415,2655,2
1491.6,1933,8,2603,1405,2
3390.75,1921,8,2585,2549,2
813.96,1897,3,1031,5306,0
806.76,1897,3,1031,5306,0
793.6,1897,3,1031,5306,0
813.96,1897,3,1031,5306,0
811.44,1897,3,1031,5306,0
805.22,1897,3,1031,5306,0
819.0,1897,3,1031,5306,0
804.27,1897,3,1031,5306,0
804.27,1897,3,1031,5306,0
810.0,1897,3,1031,5306,0
6019.8,1975,4,558,2549,1
2765.4,1984,5,2271,2543,2
4450.6,1986,5,1506,2855,1
1478.4,1933,8,2603,1405,2
3212.55,1937,8,2993,2808,2
839.16,1893,3,1031,5306,0
2040.5,1965,4,1357,2436,1
2773.8,1969,4,2946,2549,2
588.7,1944,2,1462,1384,1
2457.75,1920,8,915,5306,0
6532.0,1986,5,2896,2549,2
1529.78,1933,8,2603,1405,2
3373.24,1932,8,2993,2809,2
800.28,1896,3,1031,5306,0
2216.76,1970,4,2946,2549,2
298.2,1944,2,1462,1345,1
2079.0,1965,4,3410,1405,2
4347.2,1989,5,813,2706,1
1496.0,1933,8,2603,1405,2
3309.9,1947,2,2993,2808,2
634.38,1907,1,1475,1405,1
1343.16,1970,4,2946,2549,2
2382.52,1984,5,1777,4337,0
1506.2,1933,8,2603,1405,2
2944.0,1949,2,351,551,1
2015.49,1911,1,1105,1213,1
2057.2,1910,1,1475,1197,1
4812.96,1970,4,1510,2549,1
2047.52,1975,4,261,3972,1
7000.0,1984,5,3,4675,0
832.0,1982,5,2447,5312,0
832.0,1982,5,2447,4200,0
4324.0,1990,5,3165,156,2
1482.8,1933,8,2603,1405,2
1395.24,1949,2,351,5377,0
2397.6,1970,4,2268,4247,0
8192.0,1984,5,3,161,1
2465.0,1908,1,2362,2549,2
6112.0,1989,5,2866,4005,0
1482.8,1933,8,2603,1405,2
1048.0,1905,1,3446,1405,2
2156.44,1953,2,1291,1405,1
2554.63,1970,4,2658,4336,0
8010.0,1975,4,2949,3358,2
1482.8,1933,8,2603,1405,2
624.24,1950,2,1324,2549,1
379.2,1894,3,3446,1405,2
3185.0,1959,2,2603,2549,2
27749.5,1974,4,2946,2903,2
14412.56,1981,5,2504,2098,2
2200.0,1974,4,3149,4005,0
1007.51,1989,5,3360,3949,2
1471.8,1933,8,2603,1405,2
2143.26,1951,2,1475,1405,1
4656.2,1963,4,2603,2527,2
8335.6,1970,4,197,3391,1
8388.4,1980,5,261,1197,1
1239.0,1989,5,2935,1214,2
1235.5,1989,5,2935,1214,2
1239.0,1989,5,2935,1231,2
1235.5,1989,5,2935,1214,2
1235.5,1989,5,2935,1214,2
1239.0,1989,5,2935,1231,2
1235.5,1989,5,2935,1214,2
1235.5,1989,5,2935,1214,2
1239.0,1989,5,2935,1512,2
1235.5,1989,5,2935,1231,2
1235.5,1989,5,2935,1214,2
1232.0,1989,5,2935,1423,2
1468.5,1933,8,2603,1405,2
3294.65,1934,8,1475,170,1
4212.45,1963,4,1897,2549,2
3142.3,1961,4,2603,2527,2
1509.6,1933,8,2603,1405,2
986.9,1899,3,1283,1405,1
3399.0,1953,2,2603,2549,2
23781.6,1985,5,3215,2549,2
1729.0,1941,2,2788,4336,0
1509.6,1933,8,2603,1405,2
754.33,1951,2,1554,2549,1
931.21,1944,2,1125,2751,1
4838.7,1963,4,1692,5362,0
3942.0,1957,2,2603,2549,2
1872.88,1965,4,2152,5354,0
473.11,1932,8,1010,2549,1
1475.1,1933,8,2603,1405,2
935.2,1984,5,3235,4336,0
3237.0,1935,8,1642,4060,0
1468.5,1933,8,2603,1405,2
1059.84,1950,2,2364,5439,0
2268.72,1923,8,882,2549,1
233.53,1953,2,517,5306,0
1605.6,1911,1,2347,2549,2
3978.85,1953,2,1191,2747,1
976.5,1984,5,3235,4336,0
1523.2,1933,8,2603,1405,2
1448.55,1947,2,2995,1348,2
305.9,1927,8,1191,1405,1
3274.53,1966,4,2766,4336,0
3600.0,1974,4,1000,4091,0
1471.8,1933,8,2603,1405,2
5868.5,1953,2,1105,2549,1
872.85,1925,8,1191,1405,1
352.35,1963,4,1041,1628,1
1496.0,1933,8,2603,1405,2
2157.74,1950,2,1251,2751,1
4049.82,1955,2,2903,2855,2
822.51,1895,3,2114,5306,0
1725.0,1963,4,1041,1628,1
2610.0,1985,5,2323,4336,0
229.62,1910,1,2642,1197,2
1497.34,1933,8,2603,1405,2
784.0,1947,2,2603,2549,2
2025.82,1952,2,19,5306,0
1071.64,1899,3,3594,2636,2
1703.16,1962,4,1801,1641,2
3299.68,1976,4,2758,5306,0
1218.0,1982,5,1066,2527,1
3549.0,1957,2,2749,2549,2
1333.53,1912,1,2642,2549,2
1468.5,1933,8,2603,1405,2
527.35,1917,1,2347,1197,2
1628.25,1945,2,134,2549,1
4282.44,1963,4,2574,5439,0
4268.7,1963,4,2574,5439,0
4287.53,1963,4,2574,5439,0
4361.8,1963,4,2574,5439,0
4268.7,1963,4,2574,5439,0
4251.96,1963,4,2574,5439,0
4268.7,1963,4,2574,5439,0
4218.5,1963,4,2574,5439,0
3986.4,1963,4,2574,5439,0
4267.2,1963,4,2574,5439,0
4251.96,1963,4,2574,5439,0
4268.7,1963,4,2574,5439,0
4238.1,1963,4,2574,5439,0
2991.06,1976,4,2758,5306,0
4278.8,1971,4,1448,3381,0
936.1,1963,4,739,1405,1
1478.4,1933,8,2603,1405,2
1736.0,1894,3,1313,4924,0
410.0,1954,2,233,2549,1
3313.2,1966,4,2630,2549,2
1614.52,1971,4,1618,4547,0
2133.5,1982,5,1676,4153,0
4558.3,1985,5,3262,3309,2
4558.3,1985,5,3262,4109,0
4477.2,1985,5,3262,3309,2
4584.0,1985,5,3262,3309,2
4453.8,1985,5,3262,3309,2
4485.0,1985,5,3262,3309,2
4389.0,1985,5,3262,3309,2
4446.0,1985,5,3262,3309,2
4461.6,1985,5,3262,3309,2
4543.08,1985,5,3262,3309,2
4542.5,1985,5,3262,3309,2
4461.6,1985,5,3262,3309,2
1502.8,1933,8,2603,1405,2
945.0,1921,8,2347,1197,2
3275.0,1963,4,1822,1405,2
2037.11,1975,4,1618,4548,0
690.0,1929,8,1362,5300,0
1468.5,1933,8,2603,1405,2
2625.35,1923,8,2347,1197,2
602.7,1963,4,3354,1344,2
1433.25,1963,4,1822,1405,2
1567.01,1963,4,113,2549,1
1701.0,1965,4,2849,1456,2
2128.0,1989,5,1892,3335,0
2147.0,1989,5,1892,4145,0
2147.0,1989,5,1892,3335,0
2147.0,1989,5,1892,3335,0
2147.0,1989,5,1892,3335,0
1496.0,1933,8,2603,1405,2
2402.4,1923,8,2347,5306,0
1299.2,1952,2,277,2549,1
1728.0,1923,8,2591,1405,2
2250.0,1962,4,3354,1344,2
9784.6,1975,4,1548,2730,1
7806.56,1984,5,1618,2723,1
1491.6,1933,8,2603,1405,2
1508.7,1950,2,2601,2746,2
4463.5,1990,5,3215,2822,2
1482.8,1933,8,2603,1405,2
3208.04,1958,2,332,4336,0
8800.6,1982,5,962,156,1
3112.4,1990,5,3215,2822,2
1491.6,1933,8,2603,1405,2
2453.88,1897,3,772,2673,1
1021.2,1912,1,2347,2549,2
4362.24,1958,2,332,4336,0
3184.72,1971,4,2737,2549,2
6850.56,1981,5,2687,2549,2
7409.55,1982,5,1618,2549,1
644.0,1989,5,793,3415,1
644.0,1989,5,793,4239,0
646.3,1989,5,793,3415,1
641.7,1989,5,793,3415,1
646.3,1989,5,793,3415,1
644.0,1989,5,793,3415,1
639.4,1989,5,793,3415,1
644.0,1989,5,793,3415,1
644.0,1989,5,793,3415,1
644.0,1989,5,793,3415,1
644.0,1989,5,793,3415,1
644.0,1989,5,793,3415,1
644.0,1989,5,793,3415,1
1513.0,1933,8,2603,1197,2
189.6,1898,3,2741,2549,2
1680.12,1917,1,2347,1197,2
1121.19,1906,1,2168,2549,2
3171.9,1971,4,2737,2549,2
6755.1,1982,5,2687,2697,2
1533.4,1933,8,2603,1197,2
1525.5,1924,8,2741,1405,2
1044.96,1911,1,2168,1405,2
3209.33,1971,4,2737,2549,2
604.8,1920,8,3029,2549,2
1482.8,1933,8,2603,1405,2
815.75,1914,1,2741,1456,2
424.2,1898,3,2741,2549,2
2926.98,1919,1,2168,5306,0
3161.92,1971,4,2737,2549,2
4328.16,1976,4,3252,1405,2
7302.75,1982,5,1593,4336,0
